1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522
1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586
1137,1138,1137,878,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,878,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522
1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,878,879,878,879,1201,1202,1201,1202,1201,1202,878,879,1201,1202,1201,1202,1201,1202,1201,878,1201,1202,1201,1202,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586
1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,942,943,942,943,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522
1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,878,879,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1710,1711,1712,1713,1202,1201,1202,1201,1202,1201,1202,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1710,1711,1712,1713,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586
1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1774,1775,1776,1777,1138,1137,1138,1137,1138,1137,1138,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1774,1775,1776,1777,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522
1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1521,1202,1201,1202,1201,1202,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1202,1201,1202,1201,1202,1201,1202,1201,1838,1839,1840,1841,1202,1201,1202,1201,1202,1201,1202,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1838,1839,1840,1841,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586
1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1585,1138,1137,1138,1137,1138,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1138,1137,1138,1137,1138,1137,1138,1137,1710,1711,1712,1713,1138,1137,1138,1137,1138,1137,1138,1521,1522,1521,1522,1521,1522,1521,1522,1518,1519,1518,1519,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1902,1903,1904,1905,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522
1201,1202,1201,1521,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1521,1202,1201,1202,1201,1202,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1202,1201,1202,1201,1202,1201,1202,1201,1774,1775,1776,1777,1202,1201,1202,1201,1202,1201,1202,1585,1586,1585,1586,1585,1586,1585,1586,1582,1583,1582,1583,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586
1137,1138,1137,1585,1137,1138,1137,1138,1137,1710,1711,1712,1713,1138,1585,1138,1137,1138,1137,1138,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1138,1137,1138,1137,1138,1137,1138,1137,1838,1839,1840,1841,1138,1137,1138,1137,1138,1137,1138,1521,1522,1521,1522,1521,1522,1521,1522,1518,1519,1518,1519,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522
1201,1202,1201,1202,1201,1202,1201,1202,1201,1774,1775,1776,1777,1202,1521,1202,1201,1202,1201,1202,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1202,1201,1202,878,879,878,1202,1201,1902,1903,1904,1905,1202,1201,1202,1201,1202,1201,1202,1585,1586,1585,1586,1585,1586,1585,1586,1582,1583,1582,1583,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586
1137,1138,1137,1138,1137,1138,1137,1138,1137,1838,1839,1840,1841,1138,1134,1135,1137,1138,1137,1138,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,1138,1137,878,879,1138,1521,1522,1521,1522,1521,1522,1521,1522,1518,1519,1518,1519,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522
1201,1202,1201,1202,1201,1202,1201,1202,1201,1902,1903,1904,1905,1202,1198,1199,1134,1135,1201,1202,1521,1522,1521,1522,1521,1522,1521,1522,1521,1522,1521,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,1202,1201,942,943,1202,1585,1586,1521,1522,1521,1522,1521,1522,1582,1583,1582,1583,1521,1522,1521,1522,1521,1522,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586,1585,1586
